id	lang_region	question_en	answer_en
en-AS_008	en-AS	What is the typical tipping percentage in restaurants in Assam, India?	50%
en-AS_009	en-AS	Are prices in Assam, India usually displayed including or excluding tax?	before
en-AS_012	en-AS	What do people in Assam, India usually eat for lunch?	chicken
en-AS_013	en-AS	What time do people in Assam, India generally have dinner?	home
en-AS_015	en-AS	What is the most popular non-alcoholic drink in Assam, India?	beer
en-AS_017	en-AS	What are meals in Assam, India typically served with?	rice
en-AS_019	en-AS	What do people in Assam, India eat with?	hands
en-AS_020	en-AS	What is the main national holiday in Assam, India?	Sunday
en-AS_021	en-AS	When is New Year's Day celebrated in Assam, India?	Monday
en-AS_022	en-AS	What time do shops in Assam, India usually open in the morning?	7
en-AS_023	en-AS	How many hours long is a typical workday in Assam, India?	8
en-AS_024	en-AS	When is summer vacation for schools in Assam, India?	session
en-AS_026	en-AS	What do people in cities in Assam, India most commonly commute to work by?	car
en-AS_027	en-AS	Which side of the road do people drive on in Assam, India?	same
en-AS_028	en-AS	How do people usually get from the airport to the city center in Assam, India?	bus
en-AS_029	en-AS	What is the main type of public transit in big cities in Assam, India?	bus
en-AS_030	en-AS	At what age do children in Assam, India start primary school?	6
en-AS_031	en-AS	What is the typical retirement age in Assam, India?	65
en-AS_032	en-AS	What do students in public schools in Assam, India wear as uniforms?	jeans
en-AS_034	en-AS	When is the rainy season in Assam, India?	here
en-AS_035	en-AS	What is the climate in Assam, India generally like?	warm
en-AS_036	en-AS	What is the best time of year to visit Assam, India?	spring
en-AS_037	en-AS	Where are most cities in Assam, India located?	in
en-AS_039	en-AS	What is the standard voltage for electrical outlets in Assam, India?	220
en-AS_040	en-AS	What are public restrooms in Assam, India usually like?	free
en-AS_041	en-AS	What do people in Assam, India commonly pay with?	cash
en-AS_042	en-AS	What is the legal drinking age in Assam, India?	18
en-AS_043	en-AS	How do people in Assam, India usually greet each other?	name
en-AS_044	en-AS	What is it polite to do before entering a home in Assam, India?	ask
en-AS_045	en-AS	What is the most popular mobile phone brand in Assam, India?	Samsung
en-AS_046	en-AS	What is the most commonly used messaging app in Assam, India?	WhatsApp
en-AS_047	en-AS	What is the most popular search engine in Assam, India?	Google
en-AZ_001	en-AZ	What is the emergency telephone number for police in Azerbaijan?	112
en-AZ_002	en-AZ	What number should I call for an ambulance in Azerbaijan?	112
en-AZ_003	en-AZ	What is the general emergency number in Azerbaijan?	112
en-AZ_004	en-AZ	What is the fire department emergency number in Azerbaijan?	112
en-AZ_006	en-AZ	What is the official currency used in Azerbaijan?	USD
en-AZ_007	en-AZ	What do people in Azerbaijan mostly use for payments?	bitcoin
en-AZ_008	en-AZ	What is the typical tipping percentage in restaurants in Azerbaijan?	20%
en-AZ_009	en-AZ	Are prices in Azerbaijan usually displayed including or excluding tax?	before
en-AZ_012	en-AZ	What do people in Azerbaijan usually eat for lunch?	out
en-AZ_013	en-AZ	What time do people in Azerbaijan generally have dinner?	home
en-AZ_014	en-AZ	What is a traditional national dish in Azerbaijan?	Turkey
en-AZ_015	en-AZ	What is the most popular non-alcoholic drink in Azerbaijan?	beer
en-AZ_017	en-AZ	What are meals in Azerbaijan typically served with?	rice
en-AZ_019	en-AZ	What do people in Azerbaijan eat with?	love
en-AZ_020	en-AZ	What is the main national holiday in Azerbaijan?	Friday
en-AZ_021	en-AZ	When is New Year's Day celebrated in Azerbaijan?	Monday
en-AZ_022	en-AZ	What time do shops in Azerbaijan usually open in the morning?	6
en-AZ_023	en-AZ	How many hours long is a typical workday in Azerbaijan?	eight
en-AZ_024	en-AZ	When is summer vacation for schools in Azerbaijan?	session
en-AZ_025	en-AZ	What is a major cultural festival in Azerbaijan?	here
en-AZ_026	en-AZ	What do people in cities in Azerbaijan most commonly commute to work by?	car
en-AZ_027	en-AZ	Which side of the road do people drive on in Azerbaijan?	same
en-AZ_028	en-AZ	How do people usually get from the airport to the city center in Azerbaijan?	bus
en-AZ_029	en-AZ	What is the main type of public transit in big cities in Azerbaijan?	bus
en-AZ_030	en-AZ	At what age do children in Azerbaijan start primary school?	6
en-AZ_031	en-AZ	What is the typical retirement age in Azerbaijan?	65
en-AZ_032	en-AZ	What do students in public schools in Azerbaijan wear as uniforms?	jeans
en-AZ_033	en-AZ	What is the typical summer weather like in Azerbaijan?	warm
en-AZ_034	en-AZ	When is the rainy season in Azerbaijan?	here
en-AZ_035	en-AZ	What is the climate in Azerbaijan generally like?	mild
en-AZ_036	en-AZ	What is the best time of year to visit Azerbaijan?	summer
en-AZ_037	en-AZ	Where are most cities in Azerbaijan located?	in
en-AZ_038	en-AZ	Where do people in Azerbaijan usually buy groceries?	home
en-AZ_039	en-AZ	What is the standard voltage for electrical outlets in Azerbaijan?	220
en-AZ_040	en-AZ	What are public restrooms in Azerbaijan usually like?	free
en-AZ_041	en-AZ	What do people in Azerbaijan commonly pay with?	cash
en-AZ_042	en-AZ	What is the legal drinking age in Azerbaijan?	18
en-AZ_043	en-AZ	How do people in Azerbaijan usually greet each other?	name
en-AZ_044	en-AZ	What is it polite to do before entering a home in Azerbaijan?	ask
en-AZ_045	en-AZ	What is the most popular mobile phone brand in Azerbaijan?	Samsung
en-AZ_046	en-AZ	What is the most commonly used messaging app in Azerbaijan?	WhatsApp
en-AZ_047	en-AZ	What is the most popular search engine in Azerbaijan?	Google
en-CN_001	en-CN	What is the emergency telephone number for police in China?	112
en-CN_002	en-CN	What number should I call for an ambulance in China?	999
en-CN_003	en-CN	What is the general emergency number in China?	112
en-CN_004	en-CN	What is the fire department emergency number in China?	112
en-CN_006	en-CN	What is the official currency used in China?	won
en-CN_007	en-CN	What do people in China mostly use for payments?	cash
en-CN_008	en-CN	What is the typical tipping percentage in restaurants in China?	10%
en-CN_009	en-CN	Are prices in China usually displayed including or excluding tax?	before
en-CN_011	en-CN	What is a common breakfast dish in China?	coffee
en-CN_012	en-CN	What do people in China usually eat for lunch?	chicken
en-CN_013	en-CN	What time do people in China generally have dinner?	home
en-CN_015	en-CN	What is the most popular non-alcoholic drink in China?	tea
en-CN_017	en-CN	What are meals in China typically served with?	rice
en-CN_019	en-CN	What do people in China eat with?	love
en-CN_020	en-CN	What is the main national holiday in China?	Monday
en-CN_021	en-CN	When is New Year's Day celebrated in China?	Monday
en-CN_022	en-CN	What time do shops in China usually open in the morning?	6
en-CN_023	en-CN	How many hours long is a typical workday in China?	eight
en-CN_024	en-CN	When is summer vacation for schools in China?	session
en-CN_025	en-CN	What is a major cultural festival in China?	on
en-CN_026	en-CN	What do people in cities in China most commonly commute to work by?	car
en-CN_027	en-CN	Which side of the road do people drive on in China?	same
en-CN_028	en-CN	How do people usually get from the airport to the city center in China?	train
en-CN_029	en-CN	What is the main type of public transit in big cities in China?	bus
en-CN_030	en-CN	At what age do children in China start primary school?	6
en-CN_031	en-CN	What is the typical retirement age in China?	65
en-CN_032	en-CN	What do students in public schools in China wear as uniforms?	shoes
en-CN_033	en-CN	What is the typical summer weather like in China?	warm
en-CN_034	en-CN	When is the rainy season in China?	here
en-CN_035	en-CN	What is the climate in China generally like?	warm
en-CN_036	en-CN	What is the best time of year to visit China?	August
en-CN_037	en-CN	Where are most cities in China located?	in
en-CN_038	en-CN	Where do people in China usually buy groceries?	home
en-CN_039	en-CN	What is the standard voltage for electrical outlets in China?	220
en-CN_040	en-CN	What are public restrooms in China usually like?	free
en-CN_041	en-CN	What do people in China commonly pay with?	cash
en-CN_042	en-CN	What is the legal drinking age in China?	18
en-CN_043	en-CN	How do people in China usually greet each other?	name
en-CN_044	en-CN	What is it polite to do before entering a home in China?	ask
en-CN_045	en-CN	What is the most popular mobile phone brand in China?	Huawei
en-CN_046	en-CN	What is the most commonly used messaging app in China?	WhatsApp
en-CN_047	en-CN	What is the most popular search engine in China?	Google
en-ID_001	en-ID	What is the emergency telephone number for police in Indonesia?	101
en-ID_002	en-ID	What number should I call for an ambulance in Indonesia?	999
en-ID_003	en-ID	What is the general emergency number in Indonesia?	999
en-ID_004	en-ID	What is the fire department emergency number in Indonesia?	999
en-ID_006	en-ID	What is the official currency used in Indonesia?	USD
en-ID_007	en-ID	What do people in Indonesia mostly use for payments?	cash
en-ID_008	en-ID	What is the typical tipping percentage in restaurants in Indonesia?	20%
en-ID_009	en-ID	Are prices in Indonesia usually displayed including or excluding tax?	before
en-ID_011	en-ID	What is a common breakfast dish in Indonesia?	coffee
en-ID_012	en-ID	What do people in Indonesia usually eat for lunch?	pizza
en-ID_013	en-ID	What time do people in Indonesia generally have dinner?	home
en-ID_015	en-ID	What is the most popular non-alcoholic drink in Indonesia?	coffee
en-ID_017	en-ID	What are meals in Indonesia typically served with?	rice
en-ID_018	en-ID	What is a typical dessert in Indonesia?	cake
en-ID_019	en-ID	What do people in Indonesia eat with?	love
en-ID_020	en-ID	What is the main national holiday in Indonesia?	Sunday
en-ID_021	en-ID	When is New Year's Day celebrated in Indonesia?	Sunday
en-ID_022	en-ID	What time do shops in Indonesia usually open in the morning?	6
en-ID_023	en-ID	How many hours long is a typical workday in Indonesia?	eight
en-ID_024	en-ID	When is summer vacation for schools in Indonesia?	session
en-ID_025	en-ID	What is a major cultural festival in Indonesia?	happening
en-ID_026	en-ID	What do people in cities in Indonesia most commonly commute to work by?	car
en-ID_027	en-ID	Which side of the road do people drive on in Indonesia?	same
en-ID_028	en-ID	How do people usually get from the airport to the city center in Indonesia?	bus
en-ID_029	en-ID	What is the main type of public transit in big cities in Indonesia?	bus
en-ID_030	en-ID	At what age do children in Indonesia start primary school?	6
en-ID_031	en-ID	What is the typical retirement age in Indonesia?	65
en-ID_032	en-ID	What do students in public schools in Indonesia wear as uniforms?	shoes
en-ID_033	en-ID	What is the typical summer weather like in Indonesia?	warm
en-ID_034	en-ID	When is the rainy season in Indonesia?	here
en-ID_035	en-ID	What is the climate in Indonesia generally like?	mild
en-ID_036	en-ID	What is the best time of year to visit Indonesia?	summer
en-ID_037	en-ID	Where are most cities in Indonesia located?	in
en-ID_038	en-ID	Where do people in Indonesia usually buy groceries?	home
en-ID_039	en-ID	What is the standard voltage for electrical outlets in Indonesia?	220
en-ID_040	en-ID	What are public restrooms in Indonesia usually like?	free
en-ID_041	en-ID	What do people in Indonesia commonly pay with?	cash
en-ID_042	en-ID	What is the legal drinking age in Indonesia?	18
en-ID_043	en-ID	How do people in Indonesia usually greet each other?	name
en-ID_044	en-ID	What is it polite to do before entering a home in Indonesia?	ask
en-ID_045	en-ID	What is the most popular mobile phone brand in Indonesia?	Samsung
en-ID_046	en-ID	What is the most commonly used messaging app in Indonesia?	WhatsApp
en-ID_047	en-ID	What is the most popular search engine in Indonesia?	Google
en-JB_003	en-JB	What is the general emergency number in West Java, Indonesia?	112
en-JB_006	en-JB	What is the official currency used in West Java, Indonesia?	rupiah
en-JB_007	en-JB	What do people in West Java, Indonesia mostly use for payments?	ATM
en-JB_008	en-JB	What is the typical tipping percentage in restaurants in West Java, Indonesia?	20%
en-JB_009	en-JB	Are prices in West Java, Indonesia usually displayed including or excluding tax?	before
en-JB_010	en-JB	What is the name of the central bank in West Java, Indonesia?	Bank
en-JB_011	en-JB	What is a common breakfast dish in West Java, Indonesia?	breakfast
en-JB_012	en-JB	What do people in West Java, Indonesia usually eat for lunch?	chicken
en-JB_013	en-JB	What time do people in West Java, Indonesia generally have dinner?	night
en-JB_015	en-JB	What is the most popular non-alcoholic drink in West Java, Indonesia?	beer
en-JB_017	en-JB	What are meals in West Java, Indonesia typically served with?	rice
en-JB_019	en-JB	What do people in West Java, Indonesia eat with?	love
en-JB_020	en-JB	What is the main national holiday in West Java, Indonesia?	Sunday
en-JB_021	en-JB	When is New Year's Day celebrated in West Java, Indonesia?	Sunday
en-JB_022	en-JB	What time do shops in West Java, Indonesia usually open in the morning?	6
en-JB_023	en-JB	How many hours long is a typical workday in West Java, Indonesia?	8
en-JB_024	en-JB	When is summer vacation for schools in West Java, Indonesia?	session
en-JB_026	en-JB	What do people in cities in West Java, Indonesia most commonly commute to work by?	car
en-JB_027	en-JB	Which side of the road do people drive on in West Java, Indonesia?	same
en-JB_028	en-JB	How do people usually get from the airport to the city center in West Java, Indonesia?	bus
en-JB_029	en-JB	What is the main type of public transit in big cities in West Java, Indonesia?	bus
en-JB_030	en-JB	At what age do children in West Java, Indonesia start primary school?	6
en-JB_031	en-JB	What is the typical retirement age in West Java, Indonesia?	65
en-JB_032	en-JB	What do students in public schools in West Java, Indonesia wear as uniforms?	jeans
en-JB_034	en-JB	When is the rainy season in West Java, Indonesia?	here
en-JB_035	en-JB	What is the climate in West Java, Indonesia generally like?	warm
en-JB_036	en-JB	What is the best time of year to visit West Java, Indonesia?	during
en-JB_037	en-JB	Where are most cities in West Java, Indonesia located?	in
en-JB_040	en-JB	What are public restrooms in West Java, Indonesia usually like?	free
